Time,Level,Ticker,Notional,Size,Price,Closing1d,Volume,1DChg,UndTkr,1PtVal,Exch,UndCmpName,UndPrc,Date,FutName,Structure_ID,Structure,OpenInt
06:00:00,,ZVLZ4,273677092.0,2116,1300.0,,17303,-3.0,M1IN,100,GR,MSCI India Net Total Return US,1293.37,2024-12-18 00:00:00,MSCI India        Dec24,20241218-R-6-L2,Leg,
23:43:39,1.3298474873740584,ZTYZ4H5,23609500.5,753,315.6001,"=BDH(J20&"" Index"", ""PX_CLOSE_1D"",O20,O20)",13258,-5.8,M1EE,100,GR,MSCI EM Europe Middle East and,315.64,2024-12-18 00:00:00,MSCI Emr Mkts EME Dec24Mar25,20241218-R-7,Roll,
23:43:58,,ZTYH5,23451309.0,743,319.7971,,2221,-0.7,M1EE,100,GR,MSCI EM Europe Middle East and,315.63,2024-12-18 00:00:00,MSCI Emr Mkts EME Mar25,20241218-R-7-L1,Leg,
23:43:39,,ZTYZ4,23767692.0,753,315.6001,,13258,-5.8,M1EE,100,GR,MSCI EM Europe Middle East and,315.64,2024-12-18 00:00:00,MSCI Emr Mkts EME Dec24,20241218-R-7-L2,Leg,
22:38:35,1.3099784637473189,ZTWZ4H5,149018900.0,2154,696.5,"=BDH(J23&"" Index"", ""PX_CLOSE_1D"",O23,O23)",33511,1.5,M1MS,100,GR,MSCI EM Asia Net Total Return,696.35,2024-12-18 00:00:00,MSCI Emer Mkts As Dec24Mar25,20241218-R-8,Roll,
22:38:55,,ZTWH5,148044010.0,2126,705.624,,29386,1.42,M1MS,100,GR,MSCI EM Asia Net Total Return,696.35,2024-12-18 00:00:00,MSCI Emer Mkts As Mar25,20241218-R-8-L1,Leg,
22:38:35,,ZTWZ4,149993790.0,2154,696.5,,33511,1.5,M1MS,100,GR,MSCI EM Asia Net Total Return,696.35,2024-12-18 00:00:00,MSCI Emer Mkts As Dec24,20241218-R-8-L2,Leg,
21:19:19,1.3383244485693169,ZTWZ4H5,49219926.0,707,697.8801,"=BDH(J26&"" Index"", ""PX_CLOSE_1D"",O26,O26)",30543,2.88,M1MS,100,GR,MSCI EM Asia Net Total Return,696.18,2024-12-18 00:00:00,MSCI Emer Mkts As Dec24Mar25,20241218-R-9,Roll,
21:19:19,,ZTWH5,49219926.0,707,707.22,,26449,3.02,M1MS,100,GR,MSCI EM Asia Net Total Return,696.18,2024-12-18 00:00:00,MSCI Emer Mkts As Mar25,20241218-R-9-L1,Leg,
21:19:19,,ZTWZ4,49219926.0,707,697.8801,,30543,2.88,M1MS,100,GR,MSCI EM Asia Net Total Return,696.18,2024-12-18 00:00:00,MSCI Emer Mkts As Dec24,20241218-R-9-L2,Leg,
19:51:12,1.3499878176122635,ZTOZ4H5,19851089.0,349,5746.0,"=BDH(J29&"" Index"", ""PX_CLOSE_1D"",O29,O29)",834,-1.0,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Dec24Mar25,20241218-R-10,Roll,
19:51:34,,ZTOH5,19707863.0,344,5823.5703,,829,5.57,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Mar25,20241218-R-10-L1,Leg,
19:51:12,,ZTOZ4,19994315.0,349,5746.0,,834,-1.0,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Dec24,20241218-R-10-L2,Leg,
19:29:16,1.340034843205573,ZTOZ4H5,9051867.0,158,5740.0,"=BDH(J32&"" Index"", ""PX_CLOSE_1D"",O32,O32)",834,-7.0,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Dec24Mar25,20241218-R-11,Roll,
19:29:34,,ZTOH5,9051867.0,158,5816.918,,829,-1.08,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Mar25,20241218-R-11-L1,Leg,
19:29:16,,ZTOZ4,9051867.0,158,5740.0,,834,-7.0,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Dec24,20241218-R-11-L2,Leg,
19:13:34,1.3550159470068657,ZSIZ4H5,39900886.0,494,8152.0,"=BDH(J35&"" Index"", ""PX_CLOSE_1D"",O35,O35)",1431,-22.0,M1PCJ,10,GR,MSCI Pacific ex Japan Net Tota,8134.34,2024-12-18 00:00:00,MSCI Pacific ex J Dec24Mar25,20241218-R-12,Roll,
19:14:37,,ZSIH5,39618132.0,487,8262.4609,,1399,-10.54,M1PCJ,10,GR,MSCI Pacific ex Japan Net Tota,8135.14,2024-12-18 00:00:00,MSCI Pacific ex J Mar25,20241218-R-12-L1,Leg,
19:13:34,,ZSIZ4,40183640.0,494,8152.0,,1431,-22.0,M1PCJ,10,GR,MSCI Pacific ex Japan Net Tota,8134.34,2024-12-18 00:00:00,MSCI Pacific ex J Dec24,20241218-R-12-L2,Leg,
18:50:08,1.3250716332378287,ZTWZ4H5,99133256.5,1433,698.0,"=BDH(J38&"" Index"", ""PX_CLOSE_1D"",O38,O38)",29744,3.0,M1MS,100,GR,MSCI EM Asia Net Total Return,696.41,2024-12-18 00:00:00,MSCI Emer Mkts As Dec24Mar25,20241218-R-13,Roll,
18:50:22,,ZTWH5,98470960.0,1414,707.249,,25609,3.05,M1MS,100,GR,MSCI EM Asia Net Total Return,696.4,2024-12-18 00:00:00,MSCI Emer Mkts As Mar25,20241218-R-13-L1,Leg,
18:50:08,,ZTWZ4,99795553.0,1433,698.0,,29744,3.0,M1MS,100,GR,MSCI EM Asia Net Total Return,696.41,2024-12-18 00:00:00,MSCI Emer Mkts As Dec24,20241218-R-13-L2,Leg,
18:47:08,1.3550134969325225,ZSIZ4H5,59498362.0,736,8150.0,"=BDH(J41&"" Index"", ""PX_CLOSE_1D"",O41,O41)",937,-24.0,M1PCJ,10,GR,MSCI Pacific ex Japan Net Tota,8133.32,2024-12-18 00:00:00,MSCI Pacific ex J Dec24Mar25,20241218-R-14,Roll,
18:47:43,,ZSIH5,59135489.0,727,8260.4336,,912,-12.57,M1PCJ,10,GR,MSCI Pacific ex Japan Net Tota,8134.18,2024-12-18 00:00:00,MSCI Pacific ex J Mar25,20241218-R-14-L1,Leg,
18:47:08,,ZSIZ4,59861235.0,736,8150.0,,937,-24.0,M1PCJ,10,GR,MSCI Pacific ex Japan Net Tota,8133.32,2024-12-18 00:00:00,MSCI Pacific ex J Dec24,20241218-R-14-L2,Leg,
18:47:25,1.325000579710145,FMIZ4H5,59468032.0,696,8625.0,"=BDH(J44&"" Index"", ""PX_CLOSE_1D"",O44,O44)",7737,-6.0,M1JP,10,GR,MSCI Japan Net Total Return US,8599.86,2024-12-18 00:00:00,MSCI Japan Index  Dec24Mar25,20241218-R-15,Roll,
18:47:25,,FMIH5,59081038.0,687,8739.2813,,21762,-23.72,M1JP,10,GR,MSCI Japan Net Total Return US,8599.86,2024-12-18 00:00:00,MSCI Japan Index  Mar25,20241218-R-15-L1,Leg,
18:47:25,,FMIZ4,59855026.0,696,8625.0,,7737,-6.0,M1JP,10,GR,MSCI Japan Net Total Return US,8599.86,2024-12-18 00:00:00,MSCI Japan Index  Dec24,20241218-R-15-L2,Leg,
18:45:45,1.2999991117427667,ZSSZ4H5,40977289.5,732,56290.0,"=BDH(J47&"" Index"", ""PX_CLOSE_1D"",O47,O47)",4047,140.0,M1HK,1,GR,MSCI Hong Kong Net USD Index,56364.91,2024-12-18 00:00:00,MSCI Hong Kong    Dec24Mar25,20241218-R-16,Roll,
18:45:46,,ZSSH5,40695465.0,722,57021.7695,,836,-158.23,M1HK,1,GR,MSCI Hong Kong Net USD Index,56364.91,2024-12-18 00:00:00,MSCI Hong Kong    Mar25,20241218-R-16-L1,Leg,
18:45:45,,ZSSZ4,41259114.0,732,56290.0,,4047,140.0,M1HK,1,GR,MSCI Hong Kong Net USD Index,56364.91,2024-12-18 00:00:00,MSCI Hong Kong    Dec24,20241218-R-16-L2,Leg,
18:44:22,1.1683639234260967,MURZ4H5,7893079.0,314,506.7,"=BDH(J50&"" Index"", ""PX_CLOSE_1D"",O50,O50)",9011,-0.6,NDEUCHF,50,GR,MSCI China Net Total Return US,502.74,2024-12-18 00:00:00,MSCI China Future Dec24Mar25,20241218-R-17,Roll,
18:44:22,,MURH5,7893079.0,314,512.6201,,9159,-0.38,NDEUCHF,50,GR,MSCI China Net Total Return US,502.74,2024-12-18 00:00:00,MSCI China Future Mar25,20241218-R-17-L1,Leg,
18:44:22,,MURZ4,7893079.0,314,506.7,,9011,-0.6,NDEUCHF,50,GR,MSCI China Net Total Return US,502.74,2024-12-18 00:00:00,MSCI China Future Dec24,20241218-R-17-L2,Leg,
18:43:19,1.3499825571254176,ZTOZ4H5,76482550.5,1344,5733.0,"=BDH(J53&"" Index"", ""PX_CLOSE_1D"",O53,O53)",834,-14.0,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Dec24Mar25,20241218-R-18,Roll,
18:43:20,,ZTOH5,75966938.0,1326,5810.3945,,829,-7.61,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Mar25,20241218-R-18-L1,Leg,
18:43:19,,ZTOZ4,76998163.0,1344,5733.0,,834,-14.0,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Dec24,20241218-R-18-L2,Leg,
18:41:07,1.3350086956521734,FMIZ4H5,39731353.0,465,8625.0,"=BDH(J56&"" Index"", ""PX_CLOSE_1D"",O56,O56)",7041,-6.0,M1JP,10,GR,MSCI Japan Net Total Return US,8599.86,2024-12-18 00:00:00,MSCI Japan Index  Dec24Mar25,20241218-R-19,Roll,
18:41:07,,FMIH5,39473357.0,459,8740.1445,,21762,-22.86,M1JP,10,GR,MSCI Japan Net Total Return US,8599.86,2024-12-18 00:00:00,MSCI Japan Index  Mar25,20241218-R-19-L1,Leg,
18:41:07,,FMIZ4,39989349.0,465,8625.0,,7041,-6.0,M1JP,10,GR,MSCI Japan Net Total Return US,8599.86,2024-12-18 00:00:00,MSCI Japan Index  Dec24,20241218-R-19-L2,Leg,
18:38:26,1.3250716332378287,ZTWZ4H5,44641485.5,645,698.0,"=BDH(J59&"" Index"", ""PX_CLOSE_1D"",O59,O59)",28309,3.0,M1MS,100,GR,MSCI EM Asia Net Total Return,696.44,2024-12-18 00:00:00,MSCI Emer Mkts As Dec24Mar25,20241218-R-20,Roll,
18:39:02,,ZTWH5,44362591.0,637,707.249,,24195,3.05,M1MS,100,GR,MSCI EM Asia Net Total Return,696.43,2024-12-18 00:00:00,MSCI Emer Mkts As Mar25,20241218-R-20-L1,Leg,
18:38:26,,ZTWZ4,44920380.0,645,698.0,,28309,3.0,M1MS,100,GR,MSCI EM Asia Net Total Return,696.44,2024-12-18 00:00:00,MSCI Emer Mkts As Dec24,20241218-R-20-L2,Leg,
18:28:03,3.630084563565994,ZTWZ4U5,49024806.5,717,697.7,"=BDH(J62&"" Index"", ""PX_CLOSE_1D"",O62,O62)",27661,2.7,M1MS,100,GR,MSCI EM Asia Net Total Return,696.38,2024-12-18 00:00:00,MSCI Emer Mkts As Dec24Sep25,20241218-R-21,Roll,
18:28:45,,ZTWU5,48119167.0,691,723.0271,,24354,2.23,M1MS,100,GR,MSCI EM Asia Net Total Return,696.37,2024-12-18 00:00:00,MSCI Emer Mkts As Sep25,20241218-R-21-L1,Leg,
18:28:03,,ZTWZ4,49930446.0,717,697.7,,27661,2.7,M1MS,100,GR,MSCI EM Asia Net Total Return,696.38,2024-12-18 00:00:00,MSCI Emer Mkts As Dec24,20241218-R-21-L2,Leg,
18:14:55,1.324989234964824,ZTWZ4H5,139061095.0,2010,696.7,"=BDH(J65&"" Index"", ""PX_CLOSE_1D"",O65,O65)",26919,1.7,M1MS,100,GR,MSCI EM Asia Net Total Return,696.35,2024-12-18 00:00:00,MSCI Emer Mkts As Dec24Mar25,20241218-R-22,Roll,
18:15:05,,ZTWH5,138155840.0,1984,705.9312,,23526,1.73,M1MS,100,GR,MSCI EM Asia Net Total Return,696.35,2024-12-18 00:00:00,MSCI Emer Mkts As Mar25,20241218-R-22-L1,Leg,
18:14:55,,ZTWZ4,139966350.0,2010,696.7,,26919,1.7,M1MS,100,GR,MSCI EM Asia Net Total Return,696.35,2024-12-18 00:00:00,MSCI Emer Mkts As Dec24,20241218-R-22-L2,Leg,
17:49:15,1.3000203665987753,ZULZ4H5,62318396.0,1276,491.0,"=BDH(J68&"" Index"", ""PX_CLOSE_1D"",O68,O68)",5382,-9.0,M1LA,100,GR,MSCI EM Latin America Net Tota,491.47,2024-12-18 00:00:00,MSCI Eme Mkt Lat  Dec24Mar25,20241218-R-23,Roll,
17:49:23,,ZULH5,61925220.0,1260,497.3831,,4167,-9.32,M1LA,100,GR,MSCI EM Latin America Net Tota,491.47,2024-12-18 00:00:00,MSCI Eme Mkt Lat  Mar25,20241218-R-23-L1,Leg,
17:49:15,,ZULZ4,62711572.0,1276,491.0,,5382,-9.0,M1LA,100,GR,MSCI EM Latin America Net Tota,491.47,2024-12-18 00:00:00,MSCI Eme Mkt Lat  Dec24,20241218-R-23-L2,Leg,
17:40:04,1.540065751305364,ZVLZ4H5,100088649.0,774,1292.75,"=BDH(J71&"" Index"", ""PX_CLOSE_1D"",O71,O71)",3856,-10.25,M1IN,100,GR,MSCI India Net Total Return US,1292.98,2024-12-18 00:00:00,MSCI India        Dec24Mar25,20241218-R-24,Roll,
17:41:19,,ZVLH5,100100646.0,774,1312.6592,,3518,-10.94,M1IN,100,GR,MSCI India Net Total Return US,1293.29,2024-12-18 00:00:00,MSCI India        Mar25,20241218-R-24-L1,Leg,
17:40:04,,ZVLZ4,100076652.0,774,1292.75,,3856,-10.25,M1IN,100,GR,MSCI India Net Total Return US,1292.98,2024-12-18 00:00:00,MSCI India        Dec24,20241218-R-24-L2,Leg,
17:37:25,1.330026651216687,FMIZ4H5,73227808.0,857,8630.0,"=BDH(J74&"" Index"", ""PX_CLOSE_1D"",O74,O74)",6576,-1.0,M1JP,10,GR,MSCI Japan Net Total Return US,8599.86,2024-12-18 00:00:00,MSCI Japan Index  Dec24Mar25,20241218-R-25,Roll,
17:37:48,,FMIH5,72754816.0,846,8744.7813,,21762,-18.22,M1JP,10,GR,MSCI Japan Net Total Return US,8599.86,2024-12-18 00:00:00,MSCI Japan Index  Mar25,20241218-R-25-L1,Leg,
17:37:25,,FMIZ4,73700800.0,857,8630.0,,6576,-1.0,M1JP,10,GR,MSCI Japan Net Total Return US,8599.86,2024-12-18 00:00:00,MSCI Japan Index  Dec24,20241218-R-25-L2,Leg,
17:24:54,1.3001901743264763,ZTYZ4H5,6553269.5,209,315.5,"=BDH(J77&"" Index"", ""PX_CLOSE_1D"",O77,O77)",13258,-5.9,M1EE,100,GR,MSCI EM Europe Middle East and,315.85,2024-12-18 00:00:00,MSCI Emr Mkts EME Dec24Mar25,20241218-R-26,Roll,
17:25:23,,ZTYH5,6505274.0,206,319.6021,,9897,-5.5,M1EE,100,GR,MSCI EM Europe Middle East and,315.79,2024-12-18 00:00:00,MSCI Emr Mkts EME Mar25,20241218-R-26-L1,Leg,
17:24:54,,ZTYZ4,6601265.0,209,315.5,,13258,-5.9,M1EE,100,GR,MSCI EM Europe Middle East and,315.85,2024-12-18 00:00:00,MSCI Emr Mkts EME Dec24,20241218-R-26-L2,Leg,
17:21:39,1.3610163550314969,ZSIZ4H5,13015984.0,160,8147.0586,"=BDH(J80&"" Index"", ""PX_CLOSE_1D"",O80,O80)",197,-26.94,M1PCJ,10,GR,MSCI Pacific ex Japan Net Tota,8134.99,2024-12-18 00:00:00,MSCI Pacific ex J Dec24Mar25,20241218-R-27,Roll,
17:21:39,,ZSIH5,13015984.0,160,8257.9414,,185,-15.06,M1PCJ,10,GR,MSCI Pacific ex Japan Net Tota,8134.99,2024-12-18 00:00:00,MSCI Pacific ex J Mar25,20241218-R-27-L1,Leg,
17:21:39,,ZSIZ4,13015984.0,160,8147.0586,,197,-26.94,M1PCJ,10,GR,MSCI Pacific ex Japan Net Tota,8134.99,2024-12-18 00:00:00,MSCI Pacific ex J Dec24,20241218-R-27-L2,Leg,
17:10:18,1.335004634994208,FMIZ4H5,108315237.0,1268,8630.0,"=BDH(J83&"" Index"", ""PX_CLOSE_1D"",O83,O83)",5719,-1.0,M1JP,10,GR,MSCI Japan Net Total Return US,8599.86,2024-12-18 00:00:00,MSCI Japan Index  Dec24Mar25,20241218-R-28,Roll,
17:10:30,,FMIH5,107584249.0,1251,8745.2109,,21762,-17.79,M1JP,10,GR,MSCI Japan Net Total Return US,8599.86,2024-12-18 00:00:00,MSCI Japan Index  Mar25,20241218-R-28-L1,Leg,
17:10:18,,FMIZ4,109046225.0,1268,8630.0,,5719,-1.0,M1JP,10,GR,MSCI Japan Net Total Return US,8599.86,2024-12-18 00:00:00,MSCI Japan Index  Dec24,20241218-R-28-L2,Leg,
16:40:59,1.3400156808084374,ZTOZ4H5,43540628.5,765,5739.5,"=BDH(J86&"" Index"", ""PX_CLOSE_1D"",O86,O86)",834,-7.5,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Dec24Mar25,20241218-R-29,Roll,
16:41:00,,ZTOH5,43254177.0,755,5816.4102,,829,-1.59,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Mar25,20241218-R-29-L1,Leg,
16:40:59,,ZTOZ4,43827080.0,765,5739.5,,834,-7.5,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Dec24,20241218-R-29-L2,Leg,
16:23:06,1.0396637931034514,HKDZ4H5,21196441.5,1837,1160.0,"=BDH(J89&"" Index"", ""PX_CLOSE_1D"",O89,O89)",8481,-29.75,M1TH,10,HK,MSCI Thailand Net Total Return,1159.86,2024-12-18 00:00:00,MSCI TH NTR USD   Dec24Mar25,20241218-R-30,Roll,
16:23:06,,HKDH5,21086255.0,1818,1172.0601,,8389,-29.44,M1TH,10,HK,MSCI Thailand Net Total Return,1159.86,2024-12-18 00:00:00,MSCI TH NTR USD   Mar25,20241218-R-30-L1,Leg,
16:23:06,,HKDZ4,21306628.0,1837,1160.0,,8481,-29.75,M1TH,10,HK,MSCI Thailand Net Total Return,1159.86,2024-12-18 00:00:00,MSCI TH NTR USD   Dec24,20241218-R-30-L2,Leg,
16:20:00,1.3299834509189037,ZTOZ4H5,14809542.5,260,5740.5,"=BDH(J92&"" Index"", ""PX_CLOSE_1D"",O92,O92)",834,-6.5,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Dec24Mar25,20241218-R-31,Roll,
16:20:01,,ZTOH5,14723607.0,257,5816.8477,,829,-1.15,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Mar25,20241218-R-31-L1,Leg,
16:20:00,,ZTOZ4,14895478.0,260,5740.5,,834,-6.5,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Dec24,20241218-R-31-L2,Leg,
16:12:28,1.158007889546342,MURZ4H5,55151006.0,2194,507.0,"=BDH(J95&"" Index"", ""PX_CLOSE_1D"",O95,O95)",7762,-0.3,NDEUCHF,50,GR,MSCI China Net Total Return US,502.74,2024-12-18 00:00:00,MSCI China Future Dec24Mar25,20241218-R-32,Roll,
16:13:19,,MURH5,55151006.0,2194,512.8711,,7826,-0.13,NDEUCHF,50,GR,MSCI China Net Total Return US,502.74,2024-12-18 00:00:00,MSCI China Future Mar25,20241218-R-32-L1,Leg,
16:12:28,,MURZ4,55151006.0,2194,507.0,,7762,-0.3,NDEUCHF,50,GR,MSCI China Net Total Return US,502.74,2024-12-18 00:00:00,MSCI China Future Dec24,20241218-R-32-L2,Leg,
16:05:59,1.3300722543352572,ZTWZ4H5,50010859.0,723,692.0,"=BDH(J98&"" Index"", ""PX_CLOSE_1D"",O98,O98)",23797,-3.0,M1MS,100,GR,MSCI EM Asia Net Total Return,696.54,2024-12-18 00:00:00,MSCI Emer Mkts As Dec24Mar25,20241218-R-33,Roll,
16:05:59,,ZTWZ4,50359842.0,723,692.0,,23797,-3.0,M1MS,100,GR,MSCI EM Asia Net Total Return,696.54,2024-12-18 00:00:00,MSCI Emer Mkts As Dec24,20241218-R-33-L1,Leg,
16:05:32,,ZTWH5,49661876.0,713,701.2041,,63955,-5.1,M1MS,100,GR,MSCI EM Asia Net Total Return,696.52,2024-12-18 00:00:00,MSCI Emer Mkts As Mar25,20241218-R-33-L2,Leg,
15:35:29,1.3300431034482862,ZTWZ4H5,99458207.5,1437,696.0,"=BDH(J101&"" Index"", ""PX_CLOSE_1D"",O101,O101)",23074,1.0,M1MS,100,GR,MSCI EM Asia Net Total Return,696.73,2024-12-18 00:00:00,MSCI Emer Mkts As Dec24Mar25,20241218-R-34,Roll,
15:35:51,,ZTWH5,98796314.0,1418,705.2571,,63955,-1.04,M1MS,100,GR,MSCI EM Asia Net Total Return,696.73,2024-12-18 00:00:00,MSCI Emer Mkts As Mar25,20241218-R-34-L1,Leg,
15:35:29,,ZTWZ4,100120101.0,1437,696.0,,23074,1.0,M1MS,100,GR,MSCI EM Asia Net Total Return,696.73,2024-12-18 00:00:00,MSCI Emer Mkts As Dec24,20241218-R-34-L2,Leg,
15:28:24,1.569984520123846,ZVLZ4H5,99223260.0,774,1292.0,"=BDH(J104&"" Index"", ""PX_CLOSE_1D"",O104,O104)",2708,-11.0,M1IN,100,GR,MSCI India Net Total Return US,1291.91,2024-12-18 00:00:00,MSCI India        Dec24Mar25,20241218-R-35,Roll,
15:28:46,,ZVLH5,98452686.0,762,1312.2842,,2147,-11.32,M1IN,100,GR,MSCI India Net Total Return US,1292.03,2024-12-18 00:00:00,MSCI India        Mar25,20241218-R-35-L1,Leg,
15:28:24,,ZVLZ4,99993834.0,774,1292.0,,2708,-11.0,M1IN,100,GR,MSCI India Net Total Return US,1291.91,2024-12-18 00:00:00,MSCI India        Dec24,20241218-R-35-L2,Leg,
15:06:33,1.1499211045364888,MURZ4H5,119225716.0,4743,507.0,"=BDH(J107&"" Index"", ""PX_CLOSE_1D"",O107,O107)",5355,-0.3,NDEUCHF,50,GR,MSCI China Net Total Return US,502.74,2024-12-18 00:00:00,MSCI China Future Dec24Mar25,20241218-R-36,Roll,
15:07:21,,MURH5,119225716.0,4743,512.8301,,5437,-0.17,NDEUCHF,50,GR,MSCI China Net Total Return US,502.74,2024-12-18 00:00:00,MSCI China Future Mar25,20241218-R-36-L1,Leg,
15:06:33,,MURZ4,119225716.0,4743,507.0,,5355,-0.3,NDEUCHF,50,GR,MSCI China Net Total Return US,502.74,2024-12-18 00:00:00,MSCI China Future Dec24,20241218-R-36-L2,Leg,
14:46:38,1.295070422535205,FPOZ4H5,8354326.0,100,837.8,"=BDH(J110&"" Index"", ""PX_CLOSE_1D"",O110,O110)",3625,4.2,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2024-12-18 00:00:00,MSCI Taiwan       Dec24Mar25,20241218-R-37,Roll,
14:47:01,,FPOH5,8354326.0,100,848.6501,,8971,0.35,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2024-12-18 00:00:00,MSCI Taiwan       Mar25,20241218-R-37-L1,Leg,
14:46:38,,FPOZ4,8354326.0,100,837.8,,3625,4.2,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2024-12-18 00:00:00,MSCI Taiwan       Dec24,20241218-R-37-L2,Leg,
14:24:39,1.2201210653753014,ZVWZ4H5,13365132.0,650,413.0,"=BDH(J113&"" Index"", ""PX_CLOSE_1D"",O113,O113)",647,-9.1,M1PH,50,GR,MSCI Philippines Net Total Ret,413.97,2024-12-18 00:00:00,MSCI Philippines  Dec24Mar25,20241218-R-38,Roll,
14:25:22,,ZVWH5,13276239.0,642,418.0391,,408,-11.26,M1PH,50,GR,MSCI Philippines Net Total Ret,413.59,2024-12-18 00:00:00,MSCI Philippines  Mar25,20241218-R-38-L1,Leg,
14:24:39,,ZVWZ4,13454025.0,650,413.0,,647,-9.1,M1PH,50,GR,MSCI Philippines Net Total Ret,413.97,2024-12-18 00:00:00,MSCI Philippines  Dec24,20241218-R-38-L2,Leg,
14:18:27,1.2600214107291396,FPOZ4H5,29699629.0,358,840.7,"=BDH(J116&"" Index"", ""PX_CLOSE_1D"",O116,O116)",3525,7.1,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2024-12-18 00:00:00,MSCI Taiwan       Dec24Mar25,20241218-R-39,Roll,
14:18:37,,FPOH5,29490771.0,353,851.293,,8971,2.99,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2024-12-18 00:00:00,MSCI Taiwan       Mar25,20241218-R-39-L1,Leg,
14:18:27,,FPOZ4,29908487.0,358,840.7,,3525,7.1,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2024-12-18 00:00:00,MSCI Taiwan       Dec24,20241218-R-39-L2,Leg,
13:59:18,1.259952324195468,FPOZ4H5,39808363.5,479,839.0,"=BDH(J119&"" Index"", ""PX_CLOSE_1D"",O119,O119)",3167,5.4,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2024-12-18 00:00:00,MSCI Taiwan       Dec24Mar25,20241218-R-40,Roll,
13:59:18,,FPOZ4,40017222.0,479,839.0,,3167,5.4,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2024-12-18 00:00:00,MSCI Taiwan       Dec24,20241218-R-40-L1,Leg,
13:59:05,,FPOH5,39599505.0,474,849.571,,8971,1.27,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2024-12-18 00:00:00,MSCI Taiwan       Mar25,20241218-R-40-L2,Leg,
13:44:31,1.3199825996171866,ZTOZ4H5,49527464.5,870,5747.0,"=BDH(J122&"" Index"", ""PX_CLOSE_1D"",O122,O122)",834,0.0,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Dec24Mar25,20241218-R-41,Roll,
13:44:31,,ZTOZ4,49842561.0,870,5747.0,,834,0.0,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Dec24,20241218-R-41-L1,Leg,
13:44:14,,ZTOH5,49212368.0,859,5822.8594,,829,4.86,MBAU,10,GR,MSCI AUSTRALIA NETR USD,5729.03,2024-12-18 00:00:00,MSCI Australia    Mar25,20241218-R-41-L2,Leg,
13:36:14,1.269964243146604,FPOZ4H5,9941648.0,120,839.0,"=BDH(J125&"" Index"", ""PX_CLOSE_1D"",O125,O125)",2688,5.4,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2024-12-18 00:00:00,MSCI Taiwan       Dec24Mar25,20241218-R-42,Roll,
13:36:14,,FPOZ4,10025191.0,120,839.0,,2688,5.4,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2024-12-18 00:00:00,MSCI Taiwan       Dec24,20241218-R-42-L1,Leg,
13:36:05,,FPOH5,9858105.0,118,849.655,,8971,1.36,NDEUSTW,100,GR,MSCI Emerging Markets Taiwan N,835.43,2024-12-18 00:00:00,MSCI Taiwan       Mar25,20241218-R-42-L2,Leg,
